DATA_YEAR,PUB_AGENCY_NAME,AGENCY_TYPE_NAME,STATE_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,OFFENSE_SUBCAT_ID,OFFENSE_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Chittenden Unit for Special Investigations,Other,Vermont,CHITTENDEN,Northeast,9D,"MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,4,0,0,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,3,0
2017,Corpus Christi,City,Texas,NUECES,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Mesa,City,Arizona,MARICOPA,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Chandler,City,Arizona,MARICOPA,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Fairhaven,City,Massachusetts,BRISTOL,Northeast,5,"Cities from 10,000 thru 24,999",82,Human Trafficking,Involuntary Servitude,3,0,0,0
2017,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",82,Human Trafficking,Involuntary Servitude,2,0,0,0
2017,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,10,0,6,0
2017,Oak Ridge North,City,Texas,MONTGOMERY,South,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,1
2017,Monroe,County,Tennessee,MONROE,South,8B,"Non-MSA counties from 25,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,New Bedford,City,Massachusetts,BRISTOL,Northeast,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,New Bedford,City,Massachusetts,BRISTOL,Northeast,3,"Cities from 50,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2017,Webb,County,Texas,WEBB,South,9D,"MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,2,0,0,0
2017,Webb,County,Texas,WEBB,South,9D,"MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,10,0,10,10
2017,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,2,1,0,0
2017,Thornton,City,Colorado,ADAMS,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Thornton,City,Colorado,ADAMS,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,10,0,10,0
2017,Tennessee Bureau of Investigation,Other State Agency,Tennessee,,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,6,0,6,0
2017,Webb,County,Texas,WEBB,South,9D,"MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,15,0,8,6
2017,Webb,County,Texas,WEBB,South,9D,"MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,2,0,1,0
2017,Tulsa,City,Oklahoma,WAGONER; OSAGE; TULSA,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2017,Falmouth,City,Massachusetts,BARNSTABLE,Northeast,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Ashland City,City,Tennessee,CHEATHAM,South,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Revere,City,Massachusetts,SUFFOLK,Northeast,3,"Cities from 50,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Blue Earth,County,Minnesota,BLUE EARTH,Midwest,9C,"MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,4,0
2017,Plymouth,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,New Ulm,City,Minnesota,BROWN,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,8,0,8,0
2017,Arapahoe,County,Colorado,ARAPAHOE,West,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Tennessee Bureau of Investigation,Other State Agency,Tennessee,,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Kansas City,City,Missouri,CASS; PLATTE; CLAY; JACKSON,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2017,Abilene,City,Texas,JONES; TAYLOR,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Abilene,City,Texas,JONES; TAYLOR,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,7,0,6,0
2017,Bowling Green,City,Kentucky,WARREN,South,3,"Cities from 50,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Spokane,City,Washington,SPOKANE,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Greenville,County,South Carolina,GREENVILLE,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,State Police:,State Police,Kentucky,,South,8E,Non-MSA State Police,82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,State Police:,State Police,Kentucky,,South,8E,Non-MSA State Police,82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,State Police:,State Police,Kentucky,,South,8E,Non-MSA State Police,81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,State Police:,State Police,Kentucky,,South,8E,Non-MSA State Police,81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Lexington,City,Kentucky,FAYETTE,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Lexington,City,Kentucky,FAYETTE,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,State Police:,State Police,Michigan,WAYNE,Midwest,9D,"MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,State Police:,State Police,Delaware,KENT,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Milwaukee,City,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,5,0,2,0
2017,Milwaukee,City,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,2,0,1,0
2017,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Morton,County,North Dakota,MORTON,Midwest,9D,"MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Spokane,City,Washington,SPOKANE,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Franklin,County,Kentucky,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Connecticut State Police,State Police,Connecticut,,Northeast,8A,"Non-MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Franklin,County,Kentucky,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Franklin,County,Kentucky,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Franklin,County,Kentucky,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Franklin,County,Kentucky,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",82,Human Trafficking,Involuntary Servitude,10,0,0,0
2017,Franklin,County,Kentucky,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Tennessee Bureau of Investigation,Other State Agency,Tennessee,,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,21,0,0,0
2017,Tennessee Bureau of Investigation,Other State Agency,Tennessee,,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,State Police:,State Police,Michigan,LENAWEE,Midwest,8D,"Non-MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Memphis,City,Tennessee,SHELBY,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,3,0,1,0
2017,Jefferson,County,Louisiana,JEFFERSON,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,9,0,8,0
2017,La Joya,City,Texas,HIDALGO,South,6,"Cities from 2,500 thru 9,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,St. Louis County Police Department,County,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,2,0
2017,State Police:,State Police,Delaware,KENT,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,3,0
2017,Hennepin,County,Minnesota,HENNEPIN,Midwest,9C,"MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Winona,County,Minnesota,WINONA,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Winnebago,County,Illinois,WINNEBAGO,Midwest,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Woodbury,City,Minnesota,WASHINGTON,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,1,0
2017,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,9,0,6,0
2017,State Police:,State Police,Delaware,SUSSEX,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,St. Paul,City,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,10,0,10,0
2017,St. Paul,City,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,5,0,5,0
2017,Woodbury,City,Minnesota,WASHINGTON,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,9,0,3,0
2017,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,1,0
2017,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,32,0,25,0
2017,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Agawam,City,Massachusetts,HAMPDEN,Northeast,4,"Cities from 25,000 thru 49,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Willacy,County,Texas,WILLACY,South,8D,"Non-MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,1
2017,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,4,2,0,0
2017,Seven Points,City,Texas,KAUFMAN; HENDERSON,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,1,0,14,0
2017,Plymouth,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Oklahoma City,City,Oklahoma,POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Tulsa,City,Oklahoma,WAGONER; OSAGE; TULSA,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Austin,City,Texas,WILLIAMSON; TRAVIS,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,2,0,0,0
2017,Irving,City,Texas,DALLAS,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Tulsa,City,Oklahoma,WAGONER; OSAGE; TULSA,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,1
2017,Tulsa,City,Oklahoma,WAGONER; OSAGE; TULSA,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Carver,County,Minnesota,CARVER,Midwest,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Knox,County,Tennessee,KNOX,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Plymouth,City,Massachusetts,PLYMOUTH,Northeast,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,St. Paul,City,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,4,0,1,0
2017,Austin,City,Texas,WILLIAMSON; TRAVIS,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,2,0,0,0
2017,Oklahoma City,City,Oklahoma,POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Bethany,City,Oklahoma,OKLAHOMA,South,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Deer Park,City,Texas,HARRIS,South,4,"Cities from 25,000 thru 49,999",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2017,Corrigan,City,Texas,POLK,South,7,"Cities under 2,500",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2017,Austin,City,Minnesota,MOWER,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,1,0
2017,Carver,County,Minnesota,CARVER,Midwest,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,State Patrol,State Police,Colorado,,West,8D,"Non-MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Arapahoe,County,Colorado,ARAPAHOE,West,9B,"MSA counties from 25,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Cleveland,City,Tennessee,BRADLEY,South,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Brazos,County,Texas,BRAZOS,South,9C,"MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,State Police:,State Police,Michigan,INGHAM,Midwest,9D,"MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Highland Park,City,Michigan,WAYNE,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Gerrish Township,City,Michigan,ROSCOMMON,Midwest,6,"Cities from 2,500 thru 9,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Green Bay,City,Wisconsin,BROWN,Midwest,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Green Bay,City,Wisconsin,BROWN,Midwest,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2017,Green Bay,City,Wisconsin,BROWN,Midwest,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2017,Anchorage,City,Alaska,ANCHORAGE,West,1C,"Cities from 250,000 thru 499,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,1,0
2017,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Appleton,City,Wisconsin,WINNEBAGO; CALUMET; OUTAGAMIE,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Acushnet,City,Massachusetts,BRISTOL,Northeast,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Maury,County,Tennessee,MAURY,South,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Hardwick,City,Massachusetts,WORCESTER,Northeast,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Milford,City,Massachusetts,WORCESTER,Northeast,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Manistique,City,Michigan,SCHOOLCRAFT,Midwest,6,"Cities from 2,500 thru 9,999",82,Human Trafficking,Involuntary Servitude,5,0,0,0
2017,Tennessee Bureau of Investigation,Other State Agency,Tennessee,,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,5,0,0,0
2017,Chittenden Unit for Special Investigations,Other,Vermont,CHITTENDEN,Northeast,9D,"MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Federal Way,City,Washington,KING,West,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Webb,County,Texas,WEBB,South,9D,"MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,8,0,8,0
2017,Irving,City,Texas,DALLAS,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Northfield,City,Minnesota,DAKOTA; RICE,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Duluth,City,Minnesota,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Duluth,City,Minnesota,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Duluth,City,Minnesota,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Waite Park,City,Minnesota,STEARNS,Midwest,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2017,Blue Earth,County,Minnesota,BLUE EARTH,Midwest,9C,"MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Apple Valley,City,Minnesota,DAKOTA,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Duluth,City,Minnesota,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Oakdale,City,Minnesota,WASHINGTON,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Bemidji,City,Minnesota,BELTRAMI,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,2,0,1,0
2017,St. Cloud,City,Minnesota,BENTON; SHERBURNE; STEARNS,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Oakdale,City,Minnesota,WASHINGTON,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Woodbury,City,Minnesota,WASHINGTON,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,New Ulm,City,Minnesota,BROWN,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,4,0,4,0
2017,South St. Paul,City,Minnesota,DAKOTA,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Lakeville,City,Minnesota,DAKOTA,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,3,0,3,0
2017,Brooklyn Park,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2017,Jefferson,County,Louisiana,JEFFERSON,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Vienna,City,Illinois,JOHNSON,Midwest,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Joliet,City,Illinois,KENDALL; WILL,Midwest,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2017,Normal,City,Illinois,MCLEAN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Eden Prairie,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Aurora,City,Illinois,KENDALL; WILL; DUPAGE; KANE,Midwest,2,"Cities from 100,000 thru 249,999",82,Human Trafficking,Involuntary Servitude,4,0,0,0
2017,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Shreveport,City,Louisiana,BOSSIER; CADDO,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,3,1,1,0
2017,Madison,County,Illinois,MADISON,Midwest,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Madison,County,Illinois,MADISON,Midwest,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Morris,City,Illinois,GRUNDY,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Romeoville,City,Illinois,WILL,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,4,0,0,0
2017,Reno,City,Nevada,WASHOE,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Buffalo,City,Minnesota,WRIGHT,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Alaska State Troopers,State Police,Alaska,,West,8A,"Non-MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,1,0,0
2017,Oklahoma City,City,Oklahoma,POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Oklahoma City,City,Oklahoma,POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Shreveport,City,Louisiana,BOSSIER; CADDO,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2017,Springfield,City,Illinois,SANGAMON,Midwest,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Springfield,City,Illinois,SANGAMON,Midwest,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,St. Tammany,County,Louisiana,ST TAMMANY,South,9A,"MSA counties 100,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2017,Houston,County,Minnesota,HOUSTON,Midwest,9D,"MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2017,Jackson,City,Wyoming,TETON,West,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,1
2017,Shreveport,City,Louisiana,BOSSIER; CADDO,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
